,id,sentiment_score
1938,136_10,2.8620689655172415
1939,136_11,3.8529411764705883
1940,136_12,3.3636363636363638
1941,136_13,3.8666666666666667
1942,136_14,3.625
1943,136_15,3.6785714285714284
1944,136_16,3.8333333333333335
1945,136_17,3.5
1946,136_18,3.25
1947,136_19,4.0
1948,136_2,3.0
1949,136_20,3.792452830188679
1950,136_21,3.066666666666667
1951,136_22,3.581818181818182
1952,136_23,3.75
1953,136_24,3.727272727272727
1954,136_25,3.6052631578947367
1955,136_26,2.857142857142857
1956,136_27,3.175
1957,136_28,3.62
1958,136_29,3.6666666666666665
1959,136_3,4.043478260869565
1960,136_30,3.492063492063492
1961,136_32,3.609375
1962,136_33,3.9047619047619047
1963,136_34,3.1739130434782608
1964,136_35,3.7362637362637363
1965,136_36,3.782608695652174
1966,136_37,3.0833333333333335
1967,136_38,2.9
1968,136_39,3.3384615384615386
1969,136_4,3.488888888888889
1970,136_40,3.423076923076923
1971,136_41,3.84375
1972,136_42,3.260869565217391
1973,136_43,3.7142857142857144
1974,136_44,2.590909090909091
1975,136_45,3.5
1976,136_46,3.0
1977,136_47,3.477272727272727
1978,136_48,3.0
1979,136_49,3.234042553191489
1980,136_5,3.096774193548387
1981,136_50,3.549019607843137
1982,136_6,3.694736842105263
1983,136_7,3.9130434782608696
1984,136_8,3.642857142857143
1985,136_9,3.2327586206896552
1986,137_1,3.193548387096774
1987,137_10,3.4444444444444446
1988,137_11,3.1818181818181817
1989,137_12,3.52
1990,137_13,3.5384615384615383
1991,137_14,3.517857142857143
1992,137_15,3.5384615384615383
1993,137_16,3.32
1994,137_17,3.877551020408163
1995,137_18,3.6176470588235294
1996,137_19,3.051282051282051
1997,137_2,3.1630434782608696
1998,137_20,3.5625
1999,137_21,3.6666666666666665
2000,137_22,4.391304347826087
2001,137_23,3.641025641025641
2002,137_24,3.0833333333333335
2003,137_25,3.1724137931034484
2004,137_26,3.272727272727273
2005,137_27,3.7954545454545454
2006,137_28,2.6153846153846154
2007,137_29,3.340909090909091
2008,137_3,4.2
2009,137_30,4.121951219512195
2010,137_31,3.825
2011,137_32,3.4761904761904763
2012,137_33,3.808988764044944
2013,137_34,3.4705882352941178
2014,137_35,3.5
2015,137_36,3.9545454545454546
2016,137_37,3.64
2017,137_38,3.9411764705882355
2018,137_39,4.161290322580645
2019,137_4,3.65
2020,137_40,3.1794871794871793
2021,137_41,3.75
2022,137_42,3.830188679245283
2023,137_43,3.75
2024,137_44,3.757575757575758
2025,137_45,3.2857142857142856
2026,137_46,3.263888888888889
2027,137_47,3.590909090909091
2028,137_48,3.769230769230769
2029,137_49,4.0
2030,137_5,3.727272727272727
2031,137_50,4.144230769230769
2032,137_6,3.103448275862069
2033,137_7,3.015151515151515
2034,137_8,4.2727272727272725
2035,137_9,3.5
2036,138_1,2.611111111111111
2037,138_10,3.0
2038,138_11,3.320388349514563
2039,138_12,3.453061224489796
2040,138_13,3.393939393939394
2041,138_14,3.7241379310344827
2042,138_15,3.433333333333333
2043,138_16,3.5714285714285716
2044,138_17,4.157894736842105
2045,138_18,3.935483870967742
2046,138_19,3.933333333333333
2047,138_2,3.38
2048,138_20,3.2962962962962963
2049,138_21,3.3225806451612905
2050,138_22,3.7058823529411766
2051,138_23,3.56
2052,138_24,4.0
2053,138_25,3.8
2054,138_26,4.333333333333333
2055,138_27,3.5444444444444443
2056,138_28,3.727272727272727
2057,138_29,3.462962962962963
2058,138_3,3.28
2059,138_30,3.8666666666666667
2060,138_31,3.372549019607843
2061,138_32,3.230769230769231
2062,138_33,3.1538461538461537
2063,138_34,3.7
2064,138_35,3.888888888888889
2065,138_36,3.4210526315789473
2066,138_37,3.8461538461538463
2067,138_38,3.963636363636364
2068,138_39,3.409090909090909
2069,138_4,3.5588235294117645
2070,138_40,3.25
2071,138_41,3.566666666666667
2072,138_42,3.857142857142857
2073,138_43,2.9375
2074,138_44,3.7142857142857144
2075,138_45,2.945945945945946
2076,138_46,3.8260869565217392
2077,138_47,2.7333333333333334
2078,138_48,3.0
2079,138_49,3.2903225806451615
2080,138_5,3.3846153846153846
2081,138_50,3.657142857142857
2082,138_6,3.2857142857142856
2083,138_7,3.4347826086956523
2084,138_8,4.157894736842105
2085,138_9,3.923076923076923
2086,139_1,4.0
2087,139_10,3.68
2088,139_11,3.392857142857143
2089,139_12,4.076923076923077
2090,139_13,3.787878787878788
2091,139_14,2.0
2092,139_15,3.411764705882353
2093,139_16,3.4583333333333335
2094,139_17,3.8285714285714287
2095,139_18,3.0
2096,139_19,3.6506024096385543
2097,139_2,4.324324324324325
2098,139_20,3.861111111111111
2099,139_21,3.6444444444444444
2100,139_22,3.59375
2101,139_23,3.388888888888889
2102,139_24,3.857142857142857
2103,139_25,3.192982456140351
2104,139_26,2.870503597122302
2105,139_27,3.6666666666666665
2106,139_28,3.45
2107,139_29,3.5
2108,139_3,4.1923076923076925
2109,139_30,3.2777777777777777
2110,139_31,3.577777777777778
2111,139_32,3.8
2112,139_33,3.6458333333333335
2113,139_34,4.074074074074074
2114,139_35,3.176470588235294
2115,139_36,4.0
2116,139_37,3.5714285714285716
2117,139_38,2.9166666666666665
2118,139_39,3.740740740740741
2119,139_4,3.1944444444444446
2120,139_40,3.540983606557377
2121,139_41,3.8333333333333335
2122,139_42,3.1363636363636362
2123,139_43,3.2666666666666666
2124,139_44,3.5714285714285716
2125,139_45,4.382352941176471
2126,139_46,3.38
2127,139_47,3.763157894736842
2128,139_48,3.2
2129,139_49,3.533333333333333
2130,139_5,3.078125
2131,139_50,3.1578947368421053
2132,139_6,3.5
2133,139_7,3.7454545454545456
2134,139_8,3.3666666666666667
2135,139_9,3.5384615384615383
2136,13_1,4.0
2137,13_10,3.35
2138,13_11,3.55
2139,13_12,3.8
2140,13_13,2.6363636363636362
2141,13_14,3.6
2142,13_15,3.9166666666666665
2143,13_16,4.032258064516129
2144,13_17,4.333333333333333
2145,13_18,3.4444444444444446
2146,13_19,3.5714285714285716
2147,13_2,3.55
2148,13_20,3.8529411764705883
2149,13_21,3.5789473684210527
2150,13_22,3.3421052631578947
2151,13_23,3.2962962962962963
2152,13_24,1.25
2153,13_25,3.7586206896551726
2154,13_26,3.263157894736842
2155,13_27,2.727272727272727
2156,13_28,3.4468085106382977
2157,13_29,3.3333333333333335
2158,13_3,3.6666666666666665
2159,13_30,3.543859649122807
2160,13_31,3.0357142857142856
2161,13_32,3.111111111111111
2162,13_33,3.5714285714285716
2163,13_34,2.25
2164,13_35,3.7142857142857144
2165,13_36,3.5217391304347827
2166,13_37,3.5357142857142856
2167,13_38,3.3095238095238093
2168,13_39,3.6923076923076925
2169,13_4,3.909090909090909
2170,13_40,3.8125
2171,13_41,3.4375
2172,13_42,3.4285714285714284
2173,13_43,3.15625
2174,13_44,3.2857142857142856
2175,13_45,3.2
2176,13_46,3.4375
2177,13_47,3.761904761904762
2178,13_48,3.3870967741935485
2179,13_49,3.4
2180,13_5,3.1666666666666665
2181,13_50,3.7384615384615385
2182,13_6,2.9565217391304346
2183,13_7,4.117647058823529
2184,13_8,3.9523809523809526
2185,13_9,3.5
2186,140_1,3.696969696969697
2187,140_10,4.153846153846154
2188,140_11,3.42
2189,140_12,3.596774193548387
2190,140_13,3.4693877551020407
2191,140_14,3.627906976744186
2192,140_15,3.4925373134328357
2193,140_16,3.5294117647058822
2194,140_17,4.155555555555556
2195,140_18,2.98
2196,140_19,3.5555555555555554
2197,140_2,4.0
2198,140_20,4.25
2199,140_21,3.420289855072464
2200,140_22,3.2954545454545454
2201,140_23,4.090909090909091
2202,140_24,4.363636363636363
2203,140_25,2.9714285714285715
2204,140_26,3.823529411764706
2205,140_27,3.297872340425532
2206,140_28,3.789473684210526
2207,140_29,3.903225806451613
2208,140_3,3.7222222222222223
2209,140_30,3.3333333333333335
2210,140_31,3.6774193548387095
2211,140_32,3.3529411764705883
2212,140_33,3.575
2213,140_34,3.0972222222222223
2214,140_35,4.21875
2215,140_36,3.849056603773585
2216,140_37,3.361111111111111
2217,140_38,3.3333333333333335
2218,140_39,3.2222222222222223
2219,140_4,4.666666666666667
2220,140_40,3.6231884057971016
2221,140_41,3.52
2222,140_42,3.7906976744186047
2223,140_43,3.6739130434782608
2224,140_44,3.1052631578947367
2225,140_45,3.6875
2226,140_46,4.223880597014926
2227,140_47,3.7413793103448274
2228,140_48,3.4166666666666665
2229,140_49,3.3580246913580245
2230,140_5,2.8
2231,140_50,3.8421052631578947
2232,140_6,2.872340425531915
2233,140_7,3.68
2234,140_8,3.433333333333333
2235,140_9,3.8275862068965516
2236,141_1,3.4054054054054053
2237,141_10,3.8055555555555554
2238,141_11,3.393939393939394
2239,141_12,2.9473684210526314
2240,141_13,3.3666666666666667
2241,141_14,3.6666666666666665
2242,141_15,3.225806451612903
2243,141_16,3.0526315789473686
2244,141_17,3.2209302325581395
2245,141_18,3.4444444444444446
2246,141_19,3.21875
2247,141_2,4.214285714285714
2248,141_20,3.2916666666666665
2249,141_21,3.3548387096774195
2250,141_22,3.3768115942028984
2251,141_23,3.6363636363636362
2252,141_24,3.4722222222222223
2253,141_25,3.103448275862069
2254,141_26,3.3658536585365852
2255,141_27,3.4
2256,141_28,3.2142857142857144
2257,141_29,4.25
2258,141_3,4.303030303030303
2259,141_30,3.2045454545454546
2260,141_31,3.6774193548387095
2261,141_32,3.5217391304347827
2262,141_33,3.7142857142857144
2263,141_34,3.4565217391304346
2264,141_35,3.0
2265,141_36,3.78125
2266,141_37,3.2758620689655173
2267,141_38,3.128205128205128
2268,141_39,4.037037037037037
2269,141_4,3.696969696969697
2270,141_40,3.893939393939394
2271,141_41,3.8846153846153846
2272,141_42,3.9166666666666665
2273,141_43,3.4313725490196076
2274,141_44,3.5454545454545454
2275,141_45,2.8461538461538463
2276,141_46,3.1153846153846154
2277,141_47,3.239130434782609
2278,141_48,3.016949152542373
2279,141_49,3.125
2280,141_5,3.8153846153846156
2281,141_50,3.25974025974026
2282,141_6,4.135135135135135
2283,141_7,3.8947368421052633
2284,141_8,3.5714285714285716
2285,141_9,3.473684210526316
2286,142_1,4.181818181818182
2287,142_10,2.945945945945946
2288,142_11,3.5652173913043477
2289,142_12,3.7037037037037037
2290,142_13,3.814814814814815
2291,142_14,3.923076923076923
2292,142_15,3.1666666666666665
2293,142_16,3.5238095238095237
2294,142_17,3.5172413793103448
2295,142_18,4.153846153846154
2296,142_19,3.4545454545454546
2297,142_2,3.6129032258064515
2298,142_20,3.606060606060606
2299,142_21,3.5813953488372094
2300,142_22,4.0
2301,142_23,3.72
2302,142_24,3.761904761904762
2303,142_25,3.8823529411764706
2304,142_26,3.9767441860465116
2305,142_27,3.375
2306,142_28,3.857142857142857
2307,142_29,3.8260869565217392
2308,142_3,4.071428571428571
2309,142_30,3.4411764705882355
2310,142_31,3.25
2311,142_32,3.338235294117647
2312,142_33,4.166666666666667
2313,142_34,4.0
2314,142_35,3.8513513513513513
2315,142_36,3.896551724137931
2316,142_37,3.359375
2317,142_38,3.65625
2318,142_39,3.2941176470588234
2319,142_4,3.857142857142857
2320,142_40,3.0588235294117645
2321,142_41,3.7142857142857144
2322,142_42,3.3333333333333335
2323,142_43,3.236842105263158
2324,142_44,3.5714285714285716
2325,142_45,3.35
2326,142_46,3.88
2327,142_47,3.3333333333333335
2328,142_48,3.5
2329,142_49,3.475806451612903
2330,142_5,3.689655172413793
2331,142_50,3.32
2332,142_6,3.5238095238095237
2333,142_7,3.912280701754386
2334,142_8,3.5
2335,142_9,3.0
2336,143_1,3.5
2337,143_10,3.2666666666666666
2338,143_11,3.9
2339,143_12,2.9166666666666665
2340,143_13,2.9166666666666665
2341,143_14,3.769230769230769
2342,143_15,3.0833333333333335
2343,143_16,3.923076923076923
2344,143_17,3.4782608695652173
2345,143_18,3.4166666666666665
2346,143_19,3.6666666666666665
2347,143_2,3.875
2348,143_20,3.0
2349,143_21,3.5
2350,143_22,3.8020833333333335
2351,143_23,3.3823529411764706
2352,143_24,3.652173913043478
2353,143_25,3.186046511627907
2354,143_26,3.875
2355,143_27,3.782608695652174
2356,143_28,3.6857142857142855
2357,143_29,3.9285714285714284
2358,143_3,4.105263157894737
2359,143_30,3.25
2360,143_31,4.0
2361,143_32,4.0
2362,143_33,4.051724137931035
2363,143_34,3.2777777777777777
2364,143_35,3.5483870967741935
2365,143_36,3.909090909090909
2366,143_37,3.4477611940298507
2367,143_38,3.8
2368,143_39,3.4285714285714284
2369,143_4,4.0
2370,143_40,3.1176470588235294
2371,143_41,4.066666666666666
2372,143_42,3.3214285714285716
2373,143_44,4.476190476190476
2374,143_45,3.2045454545454546
2375,143_46,3.3448275862068964
2376,143_47,3.625
2377,143_48,3.7222222222222223
2378,143_49,4.285714285714286
2379,143_5,3.342857142857143
2380,143_50,3.0833333333333335
2381,143_6,4.166666666666667
2382,143_7,4.235294117647059
2383,143_8,3.6666666666666665
2384,143_9,4.0344827586206895
2385,144_1,2.869565217391304
2386,144_10,3.6578947368421053
2387,144_11,3.5757575757575757
2388,144_12,3.409090909090909
2389,144_13,3.4166666666666665
2390,144_14,3.611111111111111
2391,144_15,3.4242424242424243
2392,144_16,3.1333333333333333
2393,144_17,3.027027027027027
2394,144_18,3.7169811320754715
2395,144_19,3.2714285714285714
2396,144_2,3.5142857142857142
2397,144_20,3.3
2398,144_21,3.1481481481481484
2399,144_22,3.1451612903225805
2400,144_23,2.888888888888889
2401,144_24,2.903225806451613
2402,144_25,3.111111111111111
2403,144_26,3.8
2404,144_27,3.4583333333333335
2405,144_28,3.5714285714285716
2406,144_29,3.1403508771929824
2407,144_3,3.04
2408,144_30,3.3461538461538463
2409,144_31,3.103448275862069
2410,144_32,3.388059701492537
2411,144_33,3.2941176470588234
2412,144_34,3.8947368421052633
2413,144_35,3.838709677419355
2414,144_36,3.24
2415,144_37,3.7837837837837838
2416,144_38,3.2972972972972974
2417,144_39,3.4489795918367347
2418,144_4,3.1375
2419,144_40,3.9375
2420,144_41,3.327272727272727
2421,144_42,4.190476190476191
2422,144_43,3.4583333333333335
2423,144_44,3.4745762711864407
2424,144_45,3.5
2425,144_46,3.292682926829268
2426,144_47,3.9478260869565216
2427,144_48,3.4074074074074074
2428,144_49,4.035714285714286
2429,144_5,3.90625
2430,144_50,3.4193548387096775
2431,144_6,3.4583333333333335
2432,144_7,3.642857142857143
2433,144_8,4.148148148148148
2434,144_9,3.676056338028169
2435,145_1,3.6363636363636362
2436,145_10,3.2
2437,145_11,4.323529411764706
2438,145_12,3.217391304347826
2439,145_13,3.5238095238095237
2440,145_14,3.1018518518518516
2441,145_15,4.032258064516129
2442,145_16,4.2727272727272725
2443,145_17,3.927710843373494
2444,145_18,3.0454545454545454
2445,145_19,3.682926829268293
2446,145_2,3.6666666666666665
2447,145_20,3.111111111111111
2448,145_21,4.2
2449,145_22,3.8484848484848486
2450,145_23,3.933333333333333
2451,145_24,3.450980392156863
2452,145_25,3.519230769230769
2453,145_26,3.492957746478873
2454,145_27,3.326530612244898
2455,145_28,3.5
2456,145_29,2.977777777777778
2457,145_3,3.6315789473684212
2458,145_30,3.4347826086956523
2459,145_31,3.4571428571428573
2460,145_32,3.3846153846153846
2461,145_33,3.7857142857142856
2462,145_34,3.7111111111111112
2463,145_35,3.909090909090909
2464,145_36,3.101449275362319
2465,145_37,3.5675675675675675
2466,145_38,3.9655172413793105
2467,145_39,3.6176470588235294
2468,145_4,2.989130434782609
2469,145_40,3.935483870967742
2470,145_41,3.789473684210526
2471,145_42,2.75
2472,145_43,3.0606060606060606
2473,145_44,3.0425531914893615
2474,145_45,2.75
2475,145_46,3.1333333333333333
2476,145_47,3.2211981566820276
2477,145_48,3.5
2478,145_49,3.875
2479,145_5,3.6
2480,145_50,3.0625
2481,145_6,3.35
2482,145_7,2.92
2483,145_8,3.694915254237288
2484,145_9,4.1
2485,146_1,3.480769230769231
2486,146_10,3.8130841121495327
2487,146_11,3.641025641025641
2488,146_12,3.5948275862068964
2489,146_13,3.324324324324324
2490,146_14,3.3684210526315788
2491,146_15,3.3142857142857145
2492,146_16,3.34
2493,146_17,3.727272727272727
2494,146_18,3.6
2495,146_19,4.153846153846154
2496,146_2,3.847457627118644
2497,146_20,4.916666666666667
2498,146_21,3.5
2499,146_22,3.2954545454545454
2500,146_23,2.7142857142857144
2501,146_24,4.137931034482759
2502,146_25,3.128205128205128
2503,146_26,3.4358974358974357
2504,146_27,4.0476190476190474
2505,146_28,4.064516129032258
2506,146_29,3.0823529411764707
2507,146_3,4.265822784810126
2508,146_30,3.2333333333333334
2509,146_31,3.7241379310344827
2510,146_32,3.3513513513513513
2511,146_33,3.5
2512,146_34,3.4642857142857144
2513,146_35,3.230769230769231
2514,146_36,3.8043478260869565
2515,146_37,3.5
2516,146_38,3.492063492063492
2517,146_39,3.473684210526316
2518,146_4,3.25
2519,146_40,3.688888888888889
2520,146_41,3.3055555555555554
2521,146_42,4.333333333333333
2522,146_43,3.1777777777777776
2523,146_44,3.4878048780487805
2524,146_45,3.5972222222222223
2525,146_46,3.6666666666666665
2526,146_47,2.9705882352941178
2527,146_48,3.56
2528,146_49,3.7058823529411766
2529,146_5,4.285714285714286
2530,146_50,2.739130434782609
2531,146_6,3.888888888888889
2532,146_7,3.188976377952756
2533,146_8,3.358490566037736
2534,146_9,3.3333333333333335
2535,147_1,3.7435897435897436
2536,147_10,3.3548387096774195
2537,147_11,3.5714285714285716
2538,147_12,3.6666666666666665
2539,147_13,3.272727272727273
2540,147_14,2.891304347826087
2541,147_15,3.88
2542,147_16,3.1666666666666665
2543,147_17,3.6666666666666665
2544,147_18,3.2554744525547443
2545,147_19,3.8260869565217392
2546,147_2,3.235294117647059
2547,147_20,2.984375
2548,147_21,3.3295454545454546
2549,147_22,3.5301204819277108
2550,147_23,3.466666666666667
2551,147_24,3.510204081632653
2552,147_25,4.3478260869565215
2553,147_26,3.4838709677419355
2554,147_27,3.5531914893617023
2555,147_28,4.25
2556,147_29,3.689655172413793
2557,147_3,3.1818181818181817
2558,147_30,4.4
2559,147_31,3.9074074074074074
2560,147_32,3.625
2561,147_33,3.6226415094339623
2562,147_34,4.142857142857143
2563,147_35,4.0
2564,147_36,3.933333333333333
2565,147_37,3.8
2566,147_38,4.05
2567,147_39,4.136363636363637
2568,147_4,3.8333333333333335
2569,147_40,3.2941176470588234
2570,147_41,3.1794871794871793
2571,147_42,2.9272727272727272
2572,147_43,3.511627906976744
2573,147_44,3.3181818181818183
2574,147_45,3.381818181818182
2575,147_46,3.6538461538461537
2576,147_47,3.388888888888889
2577,147_48,3.5
2578,147_49,3.909090909090909
2579,147_5,3.3055555555555554
2580,147_50,3.6
2581,147_6,3.7
2582,147_7,3.3333333333333335
2583,147_8,4.074074074074074
2584,147_9,3.707317073170732
2585,148_1,3.6875
2586,148_10,3.7837837837837838
2587,148_11,3.8095238095238093
2588,148_12,3.1
2589,148_13,4.0
2590,148_14,4.3
2591,148_15,3.392857142857143
2592,148_16,3.5357142857142856
2593,148_17,3.6129032258064515
2594,148_18,3.3529411764705883
2595,148_19,3.8333333333333335
2596,148_2,4.027777777777778
2597,148_20,4.0
2598,148_21,2.8947368421052633
2599,148_22,3.3472222222222223
2600,148_23,3.096774193548387
2601,148_24,3.1449275362318843
2602,148_25,3.3529411764705883
2603,148_26,3.308641975308642
2604,148_27,2.769230769230769
2605,148_28,3.375
2606,148_29,3.264705882352941
2607,148_3,3.84375
2608,148_30,4.2727272727272725
2609,148_31,3.8421052631578947
2610,148_32,3.372549019607843
2611,148_33,3.888888888888889
2612,148_34,3.5714285714285716
2613,148_35,4.214285714285714
2614,148_36,3.933333333333333
2615,148_37,3.375
2616,148_38,3.097560975609756
2617,148_39,3.4705882352941178
2618,148_4,4.346153846153846
2619,148_40,3.5
2620,148_41,3.7777777777777777
2621,148_42,3.588235294117647
2622,148_43,3.217391304347826
2623,148_44,3.64
2624,148_45,3.618181818181818
2625,148_46,3.4235294117647057
2626,148_47,3.1842105263157894
2627,148_48,3.5714285714285716
2628,148_49,3.230769230769231
2629,148_5,3.225
2630,148_50,3.5
2631,148_6,3.526315789473684
2632,148_7,3.6176470588235294
2633,148_8,3.4625
2634,148_9,3.85
2635,149_1,4.088235294117647
2636,149_10,3.6853932584269664
2637,149_11,3.717948717948718
2638,149_12,3.782608695652174
2639,149_13,3.2706766917293235
2640,149_14,3.3369565217391304
2641,149_15,3.8461538461538463
2642,149_16,3.789473684210526
2643,149_17,4.130434782608695
2644,149_18,3.480769230769231
2645,149_19,4.071428571428571
2646,149_2,3.5588235294117645
2647,149_20,3.727272727272727
2648,149_21,3.21505376344086
2649,149_22,4.285714285714286
2650,149_23,2.7872340425531914
2651,149_24,3.6136363636363638
2652,149_25,3.6363636363636362
2653,149_26,3.284090909090909
2654,149_27,3.2857142857142856
2655,149_28,3.3877551020408165
2656,149_29,3.4242424242424243
2657,149_3,4.094594594594595
2658,149_30,4.0181818181818185
2659,149_31,3.189189189189189
2660,149_32,3.4705882352941178
2661,149_33,3.0344827586206895
2662,149_34,3.6166666666666667
2663,149_35,3.8085106382978724
2664,149_36,3.6
2665,149_37,3.225806451612903
2666,149_38,3.7017543859649122
2667,149_39,3.7
2668,149_4,3.037037037037037
2669,149_40,3.5208333333333335
2670,149_41,3.1666666666666665
2671,149_42,3.4285714285714284
2672,149_43,3.9523809523809526
2673,149_44,4.458333333333333
2674,149_45,3.909090909090909
2675,149_46,3.1186440677966103
2676,149_47,3.2857142857142856
2677,149_48,3.238095238095238
2678,149_49,4.354838709677419
2679,149_5,3.4074074074074074
2680,149_50,3.189189189189189
2681,149_6,4.103448275862069
2682,149_7,4.035714285714286
2683,149_8,3.8958333333333335
2684,149_9,2.95
2685,14_1,3.1839080459770117
2686,14_10,3.0
2687,14_11,3.6315789473684212
2688,14_12,3.3666666666666667
2689,14_13,3.8823529411764706
2690,14_14,4.0
2691,14_15,3.4186046511627906
2692,14_16,2.730769230769231
2693,14_17,3.25
2694,14_18,2.7
2695,14_19,3.5918367346938775
2696,14_20,4.1875
2697,14_21,3.066666666666667
2698,14_22,3.0714285714285716
2699,14_23,4.043478260869565
2700,14_24,2.8636363636363638
2701,14_25,4.029411764705882
2702,14_26,3.5
2703,14_27,3.7777777777777777
2704,14_28,3.2857142857142856
2705,14_29,3.265625
2706,14_3,4.134615384615385
2707,14_30,4.0
2708,14_31,3.323529411764706
2709,14_32,4.434782608695652
2710,14_33,3.242424242424242
2711,14_34,2.3703703703703702
2712,14_35,3.4615384615384617
2713,14_36,3.3404255319148937
2714,14_37,3.466666666666667
2715,14_38,3.5238095238095237
2716,14_39,3.3157894736842106
2717,14_4,3.08
2718,14_40,3.875
2719,14_41,4.101694915254237
2720,14_42,3.4285714285714284
2721,14_43,3.4166666666666665
2722,14_44,3.048780487804878
2723,14_45,3.3157894736842106
2724,14_46,3.2142857142857144
2725,14_47,3.088888888888889
2726,14_48,4.117647058823529
2727,14_49,4.555555555555555
2728,14_5,3.4615384615384617
2729,14_50,4.037037037037037
2730,14_6,2.870967741935484
2731,14_7,3.433333333333333
2732,14_8,3.625
2733,14_9,3.7555555555555555
2734,150_1,3.4895833333333335
2735,150_10,4.0
2736,150_11,3.7857142857142856
2737,150_12,3.310077519379845
2738,150_13,3.4761904761904763
2739,150_14,3.6551724137931036
2740,150_15,3.3076923076923075
2741,150_16,3.7777777777777777
2742,150_17,3.697674418604651
2743,150_18,3.324675324675325
2744,150_19,3.6
2745,150_2,3.566666666666667
2746,150_20,3.4411764705882355
2747,150_21,3.272727272727273
2748,150_22,3.688888888888889
2749,150_23,4.0625
2750,150_24,3.5128205128205128
2751,150_25,4.216216216216216
2752,150_26,4.266666666666667
2753,150_28,3.4909090909090907
2754,150_29,4.2
2755,150_3,3.9047619047619047
2756,150_30,3.6666666666666665
2757,150_31,3.617021276595745
2758,150_32,3.5652173913043477
2759,150_33,3.4081632653061225
2760,150_34,3.75
2761,150_35,3.8421052631578947
2762,150_36,3.36
2763,150_37,3.2857142857142856
2764,150_38,4.105263157894737
2765,150_39,3.2941176470588234
2766,150_4,3.1607142857142856
2767,150_40,3.5576923076923075
2768,150_41,3.8823529411764706
2769,150_42,3.5384615384615383
2770,150_43,4.109090909090909
2771,150_44,2.961038961038961
2772,150_45,3.6911764705882355
2773,150_46,2.8292682926829267
2774,150_47,3.310344827586207
2775,150_48,3.8679245283018866
2776,150_49,3.375
2777,150_5,3.5
2778,150_50,4.428571428571429
2779,150_6,3.738095238095238
2780,150_7,3.6122448979591835
2781,150_8,3.289156626506024
2782,150_9,3.1403508771929824
2783,151_1,3.9361702127659575
2784,151_10,3.1343283582089554
2785,151_11,3.814814814814815
2786,151_12,3.3333333333333335
2787,151_13,4.615384615384615
2788,151_14,3.375
2789,151_15,3.193548387096774
2790,151_16,3.5869565217391304
2791,151_17,3.6
2792,151_18,3.72
2793,151_19,3.0357142857142856
2794,151_2,4.181818181818182
2795,151_20,3.523076923076923
2796,151_21,3.15
2797,151_22,3.6666666666666665
2798,151_23,3.0
2799,151_24,3.5961538461538463
2800,151_25,3.4224137931034484
2801,151_26,4.21875
2802,151_27,3.6825396825396823
2803,151_28,3.388888888888889
2804,151_29,3.5294117647058822
2805,151_3,3.7384615384615385
2806,151_30,3.289473684210526
2807,151_31,3.326530612244898
2808,151_32,3.085714285714286
2809,151_33,3.4722222222222223
2810,151_34,3.413793103448276
2811,151_35,3.9166666666666665
2812,151_36,3.6875
2813,151_37,4.214285714285714
2814,151_38,3.413793103448276
2815,151_39,3.772727272727273
2816,151_4,3.891891891891892
2817,151_40,3.65625
2818,151_41,3.787878787878788
2819,151_42,3.5
2820,151_43,4.133333333333334
2821,151_44,3.880952380952381
2822,151_45,3.44
2823,151_46,3.8
2824,151_47,3.533333333333333
2825,151_48,3.3333333333333335
2826,151_49,3.736111111111111
2827,151_5,3.532258064516129
2828,151_50,3.4482758620689653
2829,151_6,4.148148148148148
2830,151_7,3.057142857142857
2831,151_8,3.5625
2832,151_9,3.8
2833,152_1,3.3095238095238093
2834,152_10,3.769230769230769
2835,152_11,3.3285714285714287
2836,152_12,3.8
2837,152_13,4.205882352941177
2838,152_14,4.071428571428571
2839,152_15,3.7260273972602738
2840,152_16,3.130434782608696
2841,152_17,3.1578947368421053
2842,152_18,3.5652173913043477
2843,152_19,3.6153846153846154
2844,152_2,3.608695652173913
2845,152_20,3.411764705882353
2846,152_21,3.6666666666666665
2847,152_22,3.42
2848,152_23,3.8
2849,152_24,3.6666666666666665
2850,152_25,3.9047619047619047
2851,152_26,3.5135135135135136
2852,152_27,3.596774193548387
2853,152_28,3.8125
2854,152_29,3.7222222222222223
2855,152_3,3.186046511627907
2856,152_30,3.38
2857,152_31,3.5384615384615383
2858,152_32,4.243243243243243
2859,152_33,3.6470588235294117
2860,152_34,3.5833333333333335
2861,152_35,3.588235294117647
2862,152_36,3.4324324324324325
2863,152_37,3.675
2864,152_38,4.0
2865,152_39,4.357142857142857
2866,152_4,3.4615384615384617
2867,152_40,3.0588235294117645
2868,152_41,3.675
2869,152_42,3.769230769230769
2870,152_43,3.3421052631578947
2871,152_44,3.525
2872,152_45,3.6515151515151514
2873,152_46,3.875
2874,152_47,3.5869565217391304
2875,152_48,2.9375
2876,152_49,3.6666666666666665
2877,152_5,3.6818181818181817
2878,152_50,4.2
2879,152_6,3.361111111111111
2880,152_7,3.48
2881,152_8,3.8181818181818183
2882,152_9,3.857142857142857
2883,153_1,3.0
2884,153_10,3.41025641025641
2885,153_11,3.4166666666666665
2886,153_12,3.377049180327869
2887,153_13,3.5
2888,153_14,3.739130434782609
2889,153_15,3.0
2890,153_16,3.24
2891,153_17,3.8684210526315788
2892,153_18,3.176470588235294
2893,153_19,3.823529411764706
2894,153_2,3.6
2895,153_20,4.161290322580645
